sample_id,question,experiment,chunking_time_s,num_chunks,mrr,map,ndcg_at_k,precision_at_k,recall_at_k,f1_score_at_k
4987105805278487511,Bones who is the father of angela's baby?,fixed_512_50,0,1360250,0.5,0.5,0.6309297535714575,0.2,0.3333333333333333,0.25
-6593534685836250520,When did health care workers first use chlorine solution to decontaminate hands?,fixed_512_50,0,1360250,1.0,1.0,1.0,0.4,1.0,0.5714285714285715
163584850516751107,Who sings you put the lime in the coconut?,fixed_512_50,0,1360250,1.0,1.0,1.0,0.6,1.5,0.857142857142857
357726708731665296,Who sings you say it best when you say nothing at all?,fixed_512_50,0,1360250,1.0,0.8041666666666667,0.9047172294870751,0.8,0.36363636363636365,0.5000000000000001
-4822789605010746268,In 1911 congress decided to fix the size of the house at?,fixed_512_50,0,1360250,1.0,1.0,1.0,1.0,2.5,1.4285714285714286
-4900709700910146568,Who has won the last 10 world series?,fixed_512_50,0,1360250,1.0,0.8875,0.9558295932317544,0.8,0.3333333333333333,0.47058823529411764
-1014810535517666778,When did conflict start in israel and palestine?,fixed_512_50,0,1360250,1.0,1.0,1.0,0.8,1.3333333333333333,1.0
1237920926774398276,When's the next time easter falls on april fools day?,fixed_512_50,0,1360250,0.0,0.0,0.0,0.0,0.0,0.0
2269457951575222809,What movie was welcome home by radical face in?,fixed_512_50,0,1360250,1.0,1.0,1.0,0.2,0.25,0.22222222222222224
-6926705067608220856,What led to the end of indus valley civilization?,fixed_512_50,0,1360250,1.0,0.8875,0.9558295932317544,0.8,0.5714285714285714,0.6666666666666666
6113879938573233819,Who has the highest number of likes on instagram?,fixed_512_50,0,1360250,0.0,0.0,0.0,0.0,0.0,0.0
-3857791602197870808,Who becomes chief of police on the closer?,fixed_512_50,0,1360250,1.0,0.7555555555555555,0.8854598815714874,0.6,0.75,0.6666666666666665
-6102374678194889758,List of highest runs in champion trophy 2017?,fixed_512_50,0,1360250,0.5,0.5,0.6309297535714575,0.2,0.2,0.20000000000000004
2714015286907845703,Who is clara on when calls the heart?,fixed_512_50,0,1360250,0.0,0.0,0.0,0.0,0.0,0.0
-876253858162782258,Most amount of points scored in an nba game?,fixed_512_50,0,1360250,0.5,0.5333333333333333,0.6797310500037655,0.6,0.75,0.6666666666666665
-8489723227411518336,Who wrote the assyrian came down like a wolf on the fold?,fixed_512_50,0,1360250,0.5,0.5833333333333333,0.6934264036172708,0.4,1.0,0.5714285714285715
3808058542574693217,How many variations of power rangers are there?,fixed_512_50,0,1360250,1.0,0.8041666666666667,0.9047172294870751,0.8,2.0,1.142857142857143
-7249252321180320967,When was the last burning at the stake in england?,fixed_512_50,0,1360250,0.5,0.5,0.6309297535714575,0.2,0.5,0.28571428571428575
4440863336369184746,Who had most of asia in its sphere of interest after the treaty of saragossa?,fixed_512_50,0,1360250,0.25,0.25,0.43067655807339306,0.2,0.25,0.22222222222222224
-4555140994124022586,When was the first altar built in the bible?,fixed_512_50,0,1360250,1.0,1.0,1.0,0.2,0.5,0.28571428571428575
7344113401182381737,Who won the 3 point contest last year?,fixed_512_50,0,1360250,1.0,1.0,1.0,1.0,0.5555555555555556,0.7142857142857143
3579305903070298684,When did the 12 valve cummins come out?,fixed_512_50,0,1360250,0.0,0.0,0.0,0.0,0.0,0.0
8920677267202726172,When was the last time miami won in foxboro?,fixed_512_50,0,1360250,0.25,0.325,0.5012658353418871,0.4,0.4,0.4000000000000001
-7430688674816652098,Who recorded this guys in love with you?,fixed_512_50,0,1360250,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
-5077669686985410335,Who hit the last home run at three rivers stadium?,fixed_512_50,0,1360250,0.0,0.0,0.0,0.0,0.0,0.0
1563058980825104994,Who won the first nascar race at indy?,fixed_512_50,0,1360250,0.5,0.5,0.6309297535714575,0.2,0.5,0.28571428571428575
6023324052929614087,Who has the best winning percentage in nfl history?,fixed_512_50,0,1360250,1.0,0.7,0.8503449055347546,0.4,0.2,0.26666666666666666
-3562941926415682447,You're gonna miss me when i'm gone with cups?,fixed_512_50,0,1360250,1.0,0.8055555555555555,0.9060254355346823,0.6,1.0,0.7499999999999999
-6812944997095026577,Who built the first zero turn lawn mower?,fixed_512_50,0,1360250,1.0,0.7,0.8503449055347546,0.4,0.6666666666666666,0.5
5947334106839868987,Who won survivor heroes vs healers vs hustlers?,fixed_512_50,0,1360250,1.0,1.0,1.0,1.0,1.0,1.0
-8985420883431850269,Number of movies released in india every year?,fixed_512_50,0,1360250,0.0,0.0,0.0,0.0,0.0,0.0
-629735412357919761,Who shot rick's son in the walking dead?,fixed_512_50,0,1360250,1.0,1.0,1.0,1.0,1.0,1.0
1788376579913394563,Who used the word psychology for the first time?,fixed_512_50,0,1360250,1.0,1.0,1.0,0.2,0.1,0.13333333333333333
8643312430506346423,Who threw the overalls in mistress murphy's chowder?,fixed_512_50,0,1360250,1.0,1.0,1.0,0.8,2.0,1.142857142857143
-6595933575843520860,Who's winning the alabama clemson football game?,fixed_512_50,0,1360250,1.0,1.0,1.0,1.0,2.5,1.4285714285714286
-1850565398832307454,What profile has the most followers on instagram?,fixed_512_50,0,1360250,0.0,0.0,0.0,0.0,0.0,0.0
5020412065827011434,Who was eliminated on the voice december 12 2017?,fixed_512_50,0,1360250,0.5,0.5,0.6309297535714575,0.2,0.3333333333333333,0.25
-2421616108468028515,Who was the chairman of the opening and closing ceremonies at the 1960 winter olympics?,fixed_512_50,0,1360250,0.3333333333333333,0.3333333333333333,0.5,0.2,0.5,0.28571428571428575
-7557360761999870489,Who has won the most old firm games?,fixed_512_50,0,1360250,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
-5498835325048231687,Who won the ladies roar of the rings?,fixed_512_50,0,1360250,0.0,0.0,0.0,0.0,0.0,0.0
8004203303826747554,Who played in the 1998 afl grand final?,fixed_512_50,0,1360250,1.0,1.0,1.0,1.0,0.5555555555555556,0.7142857142857143
4706336055008623881,When was the first government formed in the world?,fixed_512_50,0,1360250,0.0,0.0,0.0,0.0,0.0,0.0
-3567115157858987177,When does melinda tell sam she's jim?,fixed_512_50,0,1360250,0.0,0.0,0.0,0.0,0.0,0.0
1582283260958361854,Who led investigation into the legality of apple’s accounting practices during the 2000s?,fixed_512_50,0,1360250,0.0,0.0,0.0,0.0,0.0,0.0
-7186473871494873250,Who has the best head to head record against serena williams?,fixed_512_50,0,1360250,1.0,0.7555555555555555,0.8854598815714874,0.6,1.0,0.7499999999999999
6939106340769221477,Recruited alex rogan video gamer to save the galaxy in the last starfighter?,fixed_512_50,0,1360250,1.0,0.7,0.8503449055347546,0.4,1.0,0.5714285714285715
3670630515927162191,Who has the highest batting average in baseball today?,fixed_512_50,0,1360250,1.0,0.8333333333333333,0.9197207891481876,0.4,0.25,0.3076923076923077
7775983008254057747,When was the first road to key west built?,fixed_512_50,0,1360250,0.25,0.25,0.43067655807339306,0.2,0.5,0.28571428571428575
-1325148824515450104,Who plays rebeccas boyfriend in the a word?,fixed_512_50,0,1360250,0.0,0.0,0.0,0.0,0.0,0.0
-6497990441806661535,What is the name of the restaurant that insults you?,fixed_512_50,0,1360250,1.0,0.75,0.8772153153380493,0.4,0.4,0.4000000000000001
1242902672434324284,Everybody loves raymond robert dates 22 year old?,fixed_512_50,0,1360250,0.5,0.5,0.6309297535714575,0.2,0.25,0.22222222222222224
8480092557592561766,When will the man who killed don quixote be released?,fixed_512_50,0,1360250,0.3333333333333333,0.3333333333333333,0.5,0.2,0.2,0.20000000000000004
-8723650390763936267,What is the circulation of the globe and mail?,fixed_512_50,0,1360250,0.0,0.0,0.0,0.0,0.0,0.0
3542376138806351681,What phenotype is associated with the genotype 47 xxy?,fixed_512_50,0,1360250,1.0,1.0,1.0,0.6,1.5,0.857142857142857
-6038783773377001158,When did jane and chris win the olympics?,fixed_512_50,0,1360250,1.0,1.0,1.0,0.2,0.5,0.28571428571428575
-6007347717208405010,Why is there a moon on the outhouse door?,fixed_512_50,0,1360250,0.0,0.0,0.0,0.0,0.0,0.0
-3192820892937884675,Who is the winner of zumbo's just desserts?,fixed_512_50,0,1360250,0.0,0.0,0.0,0.0,0.0,0.0
-8587207002552933804,Real world cast go big or go home?,fixed_512_50,0,1360250,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
1681931166694925579,When did they get rid of figures in figure skating?,fixed_512_50,0,1360250,0.25,0.25,0.43067655807339306,0.2,0.3333333333333333,0.25
7391126470541357472,When do doug and carol get married in er?,fixed_512_50,0,1360250,0.0,0.0,0.0,0.0,0.0,0.0
3475080409674051393,What country has the lowest rate of homelessness?,fixed_512_50,0,1360250,0.3333333333333333,0.3333333333333333,0.5,0.2,0.2,0.20000000000000004
-1696066045378969622,Who sings what condition my condition is in?,fixed_512_50,0,1360250,0.5,0.6388888888888888,0.7328286204777911,0.6,1.5,0.857142857142857
4987105805278487511,Bones who is the father of angela's baby?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
-6593534685836250520,When did health care workers first use chlorine solution to decontaminate hands?,fixed_256_25,0,2718594,1.0,0.8333333333333333,0.9197207891481876,0.4,1.0,0.5714285714285715
163584850516751107,Who sings you put the lime in the coconut?,fixed_256_25,0,2718594,0.5,0.5833333333333333,0.6934264036172708,0.4,1.0,0.5714285714285715
357726708731665296,Who sings you say it best when you say nothing at all?,fixed_256_25,0,2718594,1.0,0.75,0.8772153153380493,0.4,0.18181818181818182,0.25000000000000006
-4822789605010746268,In 1911 congress decided to fix the size of the house at?,fixed_256_25,0,2718594,1.0,1.0,1.0,0.8,2.0,1.142857142857143
-4900709700910146568,Who has won the last 10 world series?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
-1014810535517666778,When did conflict start in israel and palestine?,fixed_256_25,0,2718594,0.25,0.325,0.5012658353418871,0.4,0.6666666666666666,0.5
1237920926774398276,When's the next time easter falls on april fools day?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
2269457951575222809,What movie was welcome home by radical face in?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
-6926705067608220856,What led to the end of indus valley civilization?,fixed_256_25,0,2718594,1.0,0.8055555555555555,0.9060254355346823,0.6,0.42857142857142855,0.5
6113879938573233819,Who has the highest number of likes on instagram?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
-3857791602197870808,Who becomes chief of police on the closer?,fixed_256_25,0,2718594,1.0,1.0,1.0,0.2,0.25,0.22222222222222224
-6102374678194889758,List of highest runs in champion trophy 2017?,fixed_256_25,0,2718594,0.2,0.2,0.38685280723454163,0.2,0.2,0.20000000000000004
2714015286907845703,Who is clara on when calls the heart?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
-876253858162782258,Most amount of points scored in an nba game?,fixed_256_25,0,2718594,1.0,0.8666666666666667,0.9469024295259745,0.6,0.75,0.6666666666666665
-8489723227411518336,Who wrote the assyrian came down like a wolf on the fold?,fixed_256_25,0,2718594,1.0,1.0,1.0,0.2,0.5,0.28571428571428575
3808058542574693217,How many variations of power rangers are there?,fixed_256_25,0,2718594,1.0,0.8041666666666667,0.9047172294870751,0.8,2.0,1.142857142857143
-7249252321180320967,When was the last burning at the stake in england?,fixed_256_25,0,2718594,1.0,1.0,1.0,0.2,0.5,0.28571428571428575
4440863336369184746,Who had most of asia in its sphere of interest after the treaty of saragossa?,fixed_256_25,0,2718594,1.0,1.0,1.0,0.2,0.25,0.22222222222222224
-4555140994124022586,When was the first altar built in the bible?,fixed_256_25,0,2718594,1.0,1.0,1.0,0.2,0.5,0.28571428571428575
7344113401182381737,Who won the 3 point contest last year?,fixed_256_25,0,2718594,1.0,1.0,1.0,1.0,0.5555555555555556,0.7142857142857143
3579305903070298684,When did the 12 valve cummins come out?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
8920677267202726172,When was the last time miami won in foxboro?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
-7430688674816652098,Who recorded this guys in love with you?,fixed_256_25,0,2718594,1.0,0.9166666666666666,0.9674679834891693,0.6,0.5,0.5454545454545454
-5077669686985410335,Who hit the last home run at three rivers stadium?,fixed_256_25,0,2718594,0.25,0.25,0.43067655807339306,0.2,0.5,0.28571428571428575
1563058980825104994,Who won the first nascar race at indy?,fixed_256_25,0,2718594,1.0,0.75,0.8772153153380493,0.4,1.0,0.5714285714285715
6023324052929614087,Who has the best winning percentage in nfl history?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
-3562941926415682447,You're gonna miss me when i'm gone with cups?,fixed_256_25,0,2718594,1.0,0.8041666666666667,0.9047172294870751,0.8,1.3333333333333333,1.0
-6812944997095026577,Who built the first zero turn lawn mower?,fixed_256_25,0,2718594,1.0,0.8333333333333333,0.9197207891481876,0.4,0.6666666666666666,0.5
5947334106839868987,Who won survivor heroes vs healers vs hustlers?,fixed_256_25,0,2718594,1.0,1.0,1.0,1.0,1.0,1.0
-8985420883431850269,Number of movies released in india every year?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
-629735412357919761,Who shot rick's son in the walking dead?,fixed_256_25,0,2718594,1.0,1.0,1.0,0.8,0.8,0.8000000000000002
1788376579913394563,Who used the word psychology for the first time?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
8643312430506346423,Who threw the overalls in mistress murphy's chowder?,fixed_256_25,0,2718594,1.0,1.0,1.0,1.0,2.5,1.4285714285714286
-6595933575843520860,Who's winning the alabama clemson football game?,fixed_256_25,0,2718594,1.0,1.0,1.0,1.0,2.5,1.4285714285714286
-1850565398832307454,What profile has the most followers on instagram?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
5020412065827011434,Who was eliminated on the voice december 12 2017?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
-2421616108468028515,Who was the chairman of the opening and closing ceremonies at the 1960 winter olympics?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
-7557360761999870489,Who has won the most old firm games?,fixed_256_25,0,2718594,0.3333333333333333,0.4777777777777777,0.6182885020492784,0.6,0.5,0.5454545454545454
-5498835325048231687,Who won the ladies roar of the rings?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
8004203303826747554,Who played in the 1998 afl grand final?,fixed_256_25,0,2718594,0.5,0.6388888888888888,0.7328286204777911,0.6,0.3333333333333333,0.42857142857142855
4706336055008623881,When was the first government formed in the world?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
-3567115157858987177,When does melinda tell sam she's jim?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
1582283260958361854,Who led investigation into the legality of apple’s accounting practices during the 2000s?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
-7186473871494873250,Who has the best head to head record against serena williams?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
6939106340769221477,Recruited alex rogan video gamer to save the galaxy in the last starfighter?,fixed_256_25,0,2718594,0.3333333333333333,0.3333333333333333,0.5,0.2,0.5,0.28571428571428575
3670630515927162191,Who has the highest batting average in baseball today?,fixed_256_25,0,2718594,0.5,0.45,0.6240505200038379,0.4,0.25,0.3076923076923077
7775983008254057747,When was the first road to key west built?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
-1325148824515450104,Who plays rebeccas boyfriend in the a word?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
-6497990441806661535,What is the name of the restaurant that insults you?,fixed_256_25,0,2718594,0.5,0.6791666666666667,0.7606395682357036,0.8,0.8,0.8000000000000002
1242902672434324284,Everybody loves raymond robert dates 22 year old?,fixed_256_25,0,2718594,0.5,0.5,0.6309297535714575,0.2,0.25,0.22222222222222224
8480092557592561766,When will the man who killed don quixote be released?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
-8723650390763936267,What is the circulation of the globe and mail?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
3542376138806351681,What phenotype is associated with the genotype 47 xxy?,fixed_256_25,0,2718594,0.3333333333333333,0.3666666666666667,0.5437713091520254,0.4,1.0,0.5714285714285715
-6038783773377001158,When did jane and chris win the olympics?,fixed_256_25,0,2718594,1.0,1.0,1.0,0.6,1.5,0.857142857142857
-6007347717208405010,Why is there a moon on the outhouse door?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
-3192820892937884675,Who is the winner of zumbo's just desserts?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
-8587207002552933804,Real world cast go big or go home?,fixed_256_25,0,2718594,1.0,0.8041666666666667,0.9047172294870751,0.8,0.6666666666666666,0.7272727272727272
1681931166694925579,When did they get rid of figures in figure skating?,fixed_256_25,0,2718594,0.25,0.25,0.43067655807339306,0.2,0.3333333333333333,0.25
7391126470541357472,When do doug and carol get married in er?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
3475080409674051393,What country has the lowest rate of homelessness?,fixed_256_25,0,2718594,0.0,0.0,0.0,0.0,0.0,0.0
-1696066045378969622,Who sings what condition my condition is in?,fixed_256_25,0,2718594,0.2,0.2,0.38685280723454163,0.2,0.5,0.28571428571428575
4987105805278487511,Bones who is the father of angela's baby?,sentence_s3,0,2060930,0.3333333333333333,0.3333333333333333,0.5,0.2,0.3333333333333333,0.25
-6593534685836250520,When did health care workers first use chlorine solution to decontaminate hands?,sentence_s3,0,2060930,1.0,1.0,1.0,0.4,1.0,0.5714285714285715
163584850516751107,Who sings you put the lime in the coconut?,sentence_s3,0,2060930,1.0,0.9166666666666666,0.9674679834891693,0.6,1.5,0.857142857142857
357726708731665296,Who sings you say it best when you say nothing at all?,sentence_s3,0,2060930,1.0,0.95,0.9828920819566879,0.8,0.36363636363636365,0.5000000000000001
-4822789605010746268,In 1911 congress decided to fix the size of the house at?,sentence_s3,0,2060930,1.0,0.95,0.9828920819566879,0.8,2.0,1.142857142857143
-4900709700910146568,Who has won the last 10 world series?,sentence_s3,0,2060930,1.0,1.0,1.0,0.8,0.3333333333333333,0.47058823529411764
-1014810535517666778,When did conflict start in israel and palestine?,sentence_s3,0,2060930,1.0,1.0,1.0,0.2,0.3333333333333333,0.25
1237920926774398276,When's the next time easter falls on april fools day?,sentence_s3,0,2060930,0.0,0.0,0.0,0.0,0.0,0.0
2269457951575222809,What movie was welcome home by radical face in?,sentence_s3,0,2060930,0.3333333333333333,0.3333333333333333,0.5,0.2,0.25,0.22222222222222224
-6926705067608220856,What led to the end of indus valley civilization?,sentence_s3,0,2060930,0.3333333333333333,0.3666666666666667,0.5437713091520254,0.4,0.2857142857142857,0.3333333333333333
6113879938573233819,Who has the highest number of likes on instagram?,sentence_s3,0,2060930,0.0,0.0,0.0,0.0,0.0,0.0
-3857791602197870808,Who becomes chief of police on the closer?,sentence_s3,0,2060930,1.0,1.0,1.0,0.4,0.5,0.4444444444444445
-6102374678194889758,List of highest runs in champion trophy 2017?,sentence_s3,0,2060930,0.0,0.0,0.0,0.0,0.0,0.0
2714015286907845703,Who is clara on when calls the heart?,sentence_s3,0,2060930,0.0,0.0,0.0,0.0,0.0,0.0
-876253858162782258,Most amount of points scored in an nba game?,sentence_s3,0,2060930,1.0,0.9166666666666666,0.9674679834891693,0.6,0.75,0.6666666666666665
-8489723227411518336,Who wrote the assyrian came down like a wolf on the fold?,sentence_s3,0,2060930,0.2,0.2,0.38685280723454163,0.2,0.5,0.28571428571428575
3808058542574693217,How many variations of power rangers are there?,sentence_s3,0,2060930,1.0,1.0,1.0,0.8,2.0,1.142857142857143
-7249252321180320967,When was the last burning at the stake in england?,sentence_s3,0,2060930,0.5,0.5,0.6309297535714575,0.2,0.5,0.28571428571428575
4440863336369184746,Who had most of asia in its sphere of interest after the treaty of saragossa?,sentence_s3,0,2060930,1.0,0.9166666666666666,0.9674679834891693,0.6,0.75,0.6666666666666665
-4555140994124022586,When was the first altar built in the bible?,sentence_s3,0,2060930,1.0,1.0,1.0,0.2,0.5,0.28571428571428575
7344113401182381737,Who won the 3 point contest last year?,sentence_s3,0,2060930,1.0,1.0,1.0,1.0,0.5555555555555556,0.7142857142857143
3579305903070298684,When did the 12 valve cummins come out?,sentence_s3,0,2060930,0.0,0.0,0.0,0.0,0.0,0.0
8920677267202726172,When was the last time miami won in foxboro?,sentence_s3,0,2060930,0.0,0.0,0.0,0.0,0.0,0.0
-7430688674816652098,Who recorded this guys in love with you?,sentence_s3,0,2060930,1.0,0.8666666666666667,0.9469024295259745,0.6,0.5,0.5454545454545454
-5077669686985410335,Who hit the last home run at three rivers stadium?,sentence_s3,0,2060930,0.0,0.0,0.0,0.0,0.0,0.0
1563058980825104994,Who won the first nascar race at indy?,sentence_s3,0,2060930,0.5,0.5,0.6309297535714575,0.2,0.5,0.28571428571428575
6023324052929614087,Who has the best winning percentage in nfl history?,sentence_s3,0,2060930,0.25,0.25,0.43067655807339306,0.2,0.1,0.13333333333333333
-3562941926415682447,You're gonna miss me when i'm gone with cups?,sentence_s3,0,2060930,0.5,0.5888888888888889,0.7122630665145961,0.6,1.0,0.7499999999999999
-6812944997095026577,Who built the first zero turn lawn mower?,sentence_s3,0,2060930,0.5,0.5,0.6509209298071326,0.4,0.6666666666666666,0.5
5947334106839868987,Who won survivor heroes vs healers vs hustlers?,sentence_s3,0,2060930,1.0,1.0,1.0,1.0,1.0,1.0
